,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
2271,3,2.0,1.0,0,0,3,8,2560,0,98092,560000,0.6666666666666666,2560.0
2272,3,1.0,1.0,0,0,3,6,1280,0,98144,299500,0.3333333333333333,1280.0
2273,4,2.0,1.0,0,0,3,8,1660,0,98008,610000,0.5,1660.0
2274,3,2.0,1.0,0,0,3,7,1200,660,98188,288350,0.6666666666666666,1200.0
2275,2,1.0,1.0,0,2,3,7,850,100,98103,500000,0.5,850.0
2276,4,3.0,1.0,0,0,3,7,1190,950,98115,625000,0.75,1190.0
2277,2,2.0,2.0,0,0,3,7,1240,240,98136,418000,1.0,620.0
2278,3,3.0,2.0,0,0,3,8,1660,600,98122,660000,1.0,830.0
2279,4,2.0,2.0,0,0,3,9,2300,0,98115,775000,0.5,1150.0
2280,3,3.0,1.0,0,0,4,7,1230,420,98034,429500,1.0,1230.0
2281,3,2.0,2.0,0,0,3,7,1230,760,98112,569000,0.6666666666666666,615.0
2282,4,2.0,1.0,0,0,5,7,1160,800,98031,250000,0.5,1160.0
2283,3,2.0,1.0,0,0,4,7,1310,0,98042,225000,0.6666666666666666,1310.0
2284,4,3.0,1.0,0,0,5,9,2450,0,98166,530000,0.75,2450.0
2285,3,1.0,1.0,0,0,3,7,910,0,98155,306000,0.3333333333333333,910.0
2286,3,2.0,1.0,0,0,5,7,1580,0,98056,517100,0.6666666666666666,1580.0
2287,3,2.0,1.0,0,0,3,7,1130,650,98072,354950,0.6666666666666666,1130.0
2288,3,2.0,1.0,0,0,3,6,1040,0,98115,348000,0.6666666666666666,1040.0
2289,4,2.0,1.0,0,0,3,8,1640,700,98077,522250,0.5,1640.0
2290,3,2.0,1.0,0,0,3,8,1000,720,98023,275000,0.6666666666666666,1000.0
2291,3,2.0,1.0,0,0,3,7,1600,0,98125,390000,0.6666666666666666,1600.0
2292,3,2.0,1.0,0,0,3,7,1320,0,98148,260000,0.6666666666666666,1320.0
2293,5,3.0,2.0,0,0,3,8,1520,830,98112,585000,0.6,760.0
2294,5,3.0,2.0,0,0,5,7,1670,1070,98115,605000,0.6,835.0
2295,4,2.0,2.0,0,0,3,8,2300,0,98030,342000,0.5,1150.0
2296,5,3.0,2.0,0,0,3,10,2950,1400,98005,900000,0.6,1475.0
2297,3,2.0,1.0,0,0,4,7,980,450,98031,252000,0.6666666666666666,980.0
2298,3,2.0,1.0,0,0,3,9,2400,0,98003,357000,0.6666666666666666,2400.0
2299,3,1.0,1.0,0,0,4,6,940,0,98008,370000,0.3333333333333333,940.0
2300,3,1.0,1.0,0,0,5,7,1020,0,98056,322500,0.3333333333333333,1020.0
2301,2,2.0,2.0,0,0,4,7,1680,0,98002,210000,1.0,840.0
2302,2,1.0,1.0,0,0,3,7,1340,0,98133,290000,0.5,1340.0
2303,4,3.0,2.0,0,0,3,10,3960,0,98075,860000,0.75,1980.0
2304,6,2.0,2.0,0,0,3,8,2650,0,98118,302000,0.3333333333333333,1325.0
2305,4,2.0,2.0,0,2,4,8,2120,0,98003,369160,0.5,1060.0
2306,4,3.0,2.0,0,0,3,9,2530,320,98112,1190000,0.75,1265.0
2307,4,2.0,2.0,0,0,5,8,2490,360,98004,993000,0.5,1245.0
2308,6,2.0,1.0,0,0,4,7,1870,0,98027,380000,0.3333333333333333,1870.0
2309,4,2.0,1.0,0,0,4,7,1380,1280,98177,635000,0.5,1380.0
2310,3,1.0,1.0,0,0,3,6,1190,0,98024,260000,0.3333333333333333,1190.0
2311,2,1.0,2.0,0,0,4,7,960,810,98178,243000,0.5,480.0
2312,4,2.0,2.0,0,0,3,9,2770,0,98004,1400000,0.5,1385.0
2313,4,2.0,1.0,0,2,5,8,1220,860,98177,665000,0.5,1220.0
2314,5,2.0,2.0,0,0,5,9,2700,0,98007,898000,0.4,1350.0
2315,4,3.0,1.0,0,0,5,8,1100,1100,98144,583000,0.75,1100.0
2316,4,2.0,2.0,0,0,2,8,2160,0,98033,429000,0.5,1080.0
2317,3,2.0,2.0,0,0,3,8,2010,0,98034,471000,0.6666666666666666,1005.0
2318,3,4.0,2.0,0,0,3,9,2430,1350,98112,1810000,1.3333333333333333,1215.0
2319,3,3.0,2.0,0,0,3,9,4460,0,98042,739500,1.0,2230.0
2320,3,2.0,1.0,0,0,3,8,1160,610,98006,450000,0.6666666666666666,1160.0
2321,3,1.0,1.0,0,0,3,7,1430,0,98117,552500,0.3333333333333333,1430.0
2322,4,2.0,1.0,0,0,4,7,850,850,98006,437000,0.5,850.0
2323,4,2.0,2.0,0,0,3,7,1830,0,98118,270000,0.5,915.0
2324,3,2.0,1.0,0,0,4,7,1410,0,98092,226740,0.6666666666666666,1410.0
2325,4,2.0,1.0,0,0,3,8,1810,1250,98028,446500,0.5,1810.0
2326,3,2.0,2.0,0,2,3,7,1520,300,98022,283000,0.6666666666666666,760.0
2327,4,2.0,2.0,0,0,4,7,2430,0,98024,445000,0.5,1215.0
2328,2,1.0,1.0,0,0,5,6,740,0,98126,250000,0.5,740.0
2329,3,1.0,1.0,0,0,3,6,670,100,98146,307000,0.3333333333333333,670.0
2330,4,3.0,1.0,0,0,3,8,1860,340,98023,315000,0.75,1860.0
2331,3,3.0,2.0,0,2,3,7,1540,1380,98136,555000,1.0,770.0
2332,4,2.0,1.0,0,0,3,7,1250,790,98031,264900,0.5,1250.0
2333,3,2.0,1.0,0,0,3,7,990,610,98103,510000,0.6666666666666666,990.0
2334,4,2.0,2.0,0,0,3,7,1990,0,98058,328000,0.5,995.0
2335,4,2.0,2.0,0,0,3,7,1830,0,98038,358000,0.5,915.0
2336,3,2.0,2.0,0,0,3,7,2540,0,98042,325000,0.6666666666666666,1270.0
2337,2,3.0,3.0,1,3,3,9,2700,0,98075,1370000,1.5,900.0
2338,4,2.0,1.0,0,0,4,7,1440,0,98001,230000,0.5,1440.0
2339,3,2.0,1.0,0,0,3,7,940,610,98199,545000,0.6666666666666666,940.0
2340,3,2.0,2.0,0,0,3,9,2490,0,98029,705380,0.6666666666666666,1245.0
2341,5,2.0,1.0,0,0,4,7,1350,1300,98028,459000,0.4,1350.0
2342,4,2.0,2.0,0,0,3,8,2000,0,98115,815000,0.5,1000.0
2343,6,5.0,2.0,0,0,3,8,3280,160,98055,495000,0.8333333333333334,1640.0
2344,3,2.0,2.0,0,3,3,9,2280,0,98010,520000,0.6666666666666666,1140.0
2345,2,2.0,3.0,0,0,3,7,1320,0,98107,430000,1.0,440.0
2346,4,2.0,2.0,0,0,3,8,2070,0,98003,255000,0.5,1035.0
2347,3,2.0,2.0,0,0,5,7,1860,0,98115,588000,0.6666666666666666,930.0
2348,3,1.0,1.0,0,0,3,6,940,0,98008,350000,0.3333333333333333,940.0
2349,4,3.0,1.0,0,2,5,7,2290,0,98006,625000,0.75,2290.0
2350,2,2.0,1.0,0,0,2,6,1250,260,98059,172500,1.0,1250.0
2351,3,2.0,2.0,0,0,5,7,1290,540,98116,554000,0.6666666666666666,645.0
2352,4,2.0,2.0,0,0,3,9,3090,0,98052,775000,0.5,1545.0
2353,4,4.0,2.0,0,0,3,11,4340,0,98053,1190000,1.0,2170.0
2354,3,3.0,2.0,0,1,3,9,3200,0,98028,618000,1.0,1600.0
2355,4,1.0,2.0,0,0,4,6,1560,0,98166,305000,0.25,780.0
2356,3,2.0,1.0,0,0,3,7,1280,0,98042,232000,0.6666666666666666,1280.0
2357,4,2.0,2.0,0,0,3,7,2020,0,98001,262000,0.5,1010.0
2358,3,1.0,1.0,0,0,5,7,1040,0,98198,234000,0.3333333333333333,1040.0
2359,4,3.0,1.0,0,3,3,7,1330,930,98125,500000,0.75,1330.0
2360,3,1.0,1.0,0,0,3,6,860,0,98166,278000,0.3333333333333333,860.0
2361,5,1.0,1.0,0,0,3,7,1160,760,98168,230000,0.2,1160.0
2362,4,2.0,1.0,0,0,5,8,1270,1020,98027,500000,0.5,1270.0
2363,4,3.0,1.0,0,0,5,7,1120,950,98155,366500,0.75,1120.0
2364,6,3.0,2.0,0,0,4,7,3020,1230,98118,665000,0.5,1510.0
2365,3,2.0,2.0,0,3,3,9,1790,430,98116,1100000,0.6666666666666666,895.0
2366,2,2.0,1.0,0,0,3,8,1140,700,98117,575000,1.0,1140.0
2367,4,2.0,2.0,0,0,3,10,2590,0,98075,674750,0.5,1295.0
2368,5,2.0,1.0,0,0,5,7,1560,1550,98118,719000,0.4,1560.0
2369,3,2.0,1.0,0,0,4,7,1300,1300,98070,482000,0.6666666666666666,1300.0
2370,2,1.0,1.0,0,0,4,6,1060,0,98133,254000,0.5,1060.0
2371,3,2.0,1.0,0,0,4,7,750,500,98117,443725,0.6666666666666666,750.0
2372,4,2.0,2.0,0,0,3,8,2520,0,98053,575000,0.5,1260.0
2373,3,2.0,1.0,0,0,3,8,1440,630,98155,469000,0.6666666666666666,1440.0
2374,2,1.0,1.0,0,0,5,6,1300,0,98001,175000,0.5,1300.0
2375,5,2.0,1.0,0,0,3,7,1390,800,98108,437000,0.4,1390.0
2376,4,3.0,1.0,0,0,4,8,1760,1000,98028,550000,0.75,1760.0
2377,3,2.0,1.0,0,0,4,7,1130,580,98031,172040,0.6666666666666666,1130.0
2378,3,2.0,1.0,0,0,3,8,1750,0,98038,363000,0.6666666666666666,1750.0
2379,3,2.0,2.0,0,0,3,7,1552,0,98092,282000,0.6666666666666666,776.0
2380,6,2.0,2.0,0,1,3,8,2000,350,98178,400000,0.3333333333333333,1000.0
2381,5,4.0,2.0,0,0,3,10,3850,1260,98034,650000,0.8,1925.0
2382,3,2.0,2.0,0,0,4,7,1720,0,98042,365000,0.6666666666666666,860.0
2383,4,2.0,2.0,0,0,3,8,1960,0,98023,269950,0.5,980.0
2384,2,1.0,1.0,0,0,3,6,1270,0,98010,260000,0.5,1270.0
2385,3,2.0,1.0,0,0,4,7,1180,0,98023,193000,0.6666666666666666,1180.0
2386,4,2.0,2.0,0,0,3,8,2230,0,98038,340000,0.5,1115.0
2387,4,3.0,2.0,0,0,3,10,3420,1280,98005,900000,0.75,1710.0
2388,3,2.0,2.0,0,0,3,8,2150,0,98058,371000,0.6666666666666666,1075.0
2389,3,2.0,2.0,0,0,3,8,2400,0,98045,592000,0.6666666666666666,1200.0
2390,3,2.0,2.0,0,0,3,7,1830,0,98168,300000,0.6666666666666666,915.0
2391,4,3.0,2.0,0,0,3,8,2800,0,98038,449950,0.75,1400.0
2392,3,2.0,2.0,0,0,3,8,2090,0,98003,299500,0.6666666666666666,1045.0
2393,4,2.0,1.0,0,0,4,9,2340,0,98040,995000,0.5,2340.0
2394,4,2.0,1.0,0,0,3,7,1100,570,98106,335000,0.5,1100.0
2395,4,2.0,1.0,0,0,4,8,1180,810,98003,280000,0.5,1180.0
2396,4,2.0,1.0,0,0,3,7,1290,980,98034,446000,0.5,1290.0
2397,4,3.0,1.0,0,0,4,10,2560,2350,98004,1540000,0.75,2560.0
2398,3,1.0,1.0,0,0,4,6,950,0,98118,325000,0.3333333333333333,950.0
2399,3,2.0,1.0,0,0,3,7,1610,0,98033,450000,0.6666666666666666,1610.0
2400,4,2.0,2.0,0,0,3,7,1940,0,98038,322500,0.5,970.0
2401,3,1.0,1.0,0,0,5,7,1210,0,98006,453000,0.3333333333333333,1210.0
2402,4,2.0,2.0,0,0,3,9,2570,0,98034,655000,0.5,1285.0
2403,3,2.0,2.0,0,0,5,7,1150,550,98115,603000,0.6666666666666666,575.0
2404,4,1.0,2.0,0,0,3,6,1610,0,98001,235000,0.25,805.0
2405,4,4.0,2.0,0,0,3,11,3070,1050,98033,968933,1.0,1535.0
2406,3,4.0,1.0,0,0,3,8,1690,1190,98074,1020000,1.3333333333333333,1690.0
2407,4,2.0,2.0,0,0,3,8,1990,0,98033,435000,0.5,995.0
2408,3,2.0,1.0,0,0,3,7,1260,0,98038,242000,0.6666666666666666,1260.0
2409,6,3.0,2.0,0,0,4,8,4750,0,98022,487000,0.5,2375.0
2410,4,3.0,2.0,0,0,3,9,3010,0,98052,810000,0.75,1505.0
2411,3,2.0,1.0,0,0,4,8,1820,590,98072,625000,0.6666666666666666,1820.0
2412,3,2.0,1.0,0,0,3,7,1280,0,98001,165000,0.6666666666666666,1280.0
2413,3,1.0,1.0,0,0,3,7,1160,1160,98118,335000,0.3333333333333333,1160.0
2414,3,1.0,1.0,0,0,3,6,1220,0,98065,286700,0.3333333333333333,1220.0
2415,2,2.0,1.0,0,0,4,8,1400,0,98115,699000,1.0,1400.0
2416,3,2.0,1.0,0,0,3,7,1140,450,98058,280000,0.6666666666666666,1140.0
2417,4,2.0,2.0,0,0,3,8,2220,0,98029,580000,0.5,1110.0
2418,2,2.0,2.0,0,0,3,8,2770,0,98053,754800,1.0,1385.0
2419,4,2.0,2.0,0,0,3,8,2303,0,98019,525000,0.5,1151.5
2420,3,2.0,1.0,0,2,3,8,1600,0,98155,562000,0.6666666666666666,1600.0
2421,4,2.0,1.0,0,0,3,7,860,420,98117,575000,0.5,860.0
2422,5,2.0,2.0,0,0,3,9,2900,0,98027,808900,0.4,1450.0
2423,3,2.0,1.0,0,0,4,10,2070,880,98040,992000,0.6666666666666666,2070.0
2424,3,2.0,2.0,0,0,3,7,1700,0,98038,335000,0.6666666666666666,850.0
2425,3,3.0,1.0,0,0,3,7,1050,0,98125,473000,1.0,1050.0
2426,4,3.0,1.0,0,1,4,8,1880,1110,98023,350000,0.75,1880.0
2427,5,2.0,2.0,0,0,4,9,3100,0,98122,1600000,0.4,1550.0
2428,3,1.0,1.0,0,0,4,7,1240,0,98155,305500,0.3333333333333333,1240.0
2429,2,1.0,1.0,0,0,4,7,780,0,98077,306000,0.5,780.0
2430,2,2.0,2.0,0,0,3,8,850,0,98133,233000,1.0,425.0
2431,3,2.0,1.0,0,0,3,8,1540,0,98125,490000,0.6666666666666666,1540.0
2432,4,2.0,2.0,0,0,3,8,2280,0,98042,445000,0.5,1140.0
2433,3,2.0,1.0,0,0,3,7,1850,700,98178,355000,0.6666666666666666,1850.0
2434,2,2.0,1.0,0,0,4,8,1770,0,98058,360000,1.0,1770.0
2435,3,2.0,2.0,0,0,3,7,2320,0,98115,737500,0.6666666666666666,1160.0
2436,3,4.0,2.0,0,0,5,8,2600,0,98004,985000,1.3333333333333333,1300.0
2437,2,3.0,2.0,0,0,3,8,1310,260,98126,349950,1.5,655.0
2438,4,2.0,2.0,0,0,3,8,2860,200,98065,520000,0.5,1430.0
2439,4,2.0,1.0,0,0,3,7,1220,740,98177,355950,0.5,1220.0
2440,5,2.0,2.0,0,0,3,9,3270,0,98055,485000,0.4,1635.0
2441,3,1.0,1.0,0,0,4,6,1090,0,98092,143000,0.3333333333333333,1090.0
2442,2,2.0,2.0,1,4,3,11,4350,2490,98008,3280000,1.0,2175.0
2443,3,1.0,1.0,0,0,4,7,940,0,98033,355000,0.3333333333333333,940.0
2444,5,4.0,2.0,0,3,4,9,2540,1340,98006,1130000,0.8,1270.0
2445,5,2.0,1.0,0,0,4,7,1770,0,98059,200000,0.4,1770.0
2446,4,2.0,2.0,0,0,3,11,3640,0,98075,913000,0.5,1820.0
2447,3,2.0,1.0,0,2,4,9,1820,1340,98004,1600000,0.6666666666666666,1820.0
2448,2,2.0,2.0,0,0,3,9,1590,0,98033,409900,1.0,795.0
2449,4,1.0,1.0,0,0,3,6,1050,240,98118,265000,0.25,1050.0
2450,5,3.0,1.0,0,0,5,8,2174,1481,98008,740000,0.6,2174.0
2451,4,2.0,2.0,0,0,3,7,2490,0,98092,306000,0.5,1245.0
2452,3,2.0,2.0,0,0,3,7,1470,0,98065,381000,0.6666666666666666,735.0
2453,3,3.0,2.0,0,3,3,10,2600,1360,98199,1220000,1.0,1300.0
2454,3,4.0,1.0,0,3,4,8,2630,560,98166,1050000,1.3333333333333333,2630.0
2455,2,1.0,1.0,0,0,5,6,810,0,98133,408000,0.5,810.0
2456,5,2.0,2.0,0,0,3,9,2980,0,98052,739900,0.4,1490.0
2457,4,2.0,1.0,0,0,4,9,2780,0,98072,674250,0.5,2780.0
2458,2,1.0,1.0,0,0,4,7,1340,0,98177,438400,0.5,1340.0
2459,5,5.0,2.0,0,3,3,11,4160,770,98040,1700000,1.0,2080.0
2460,3,2.0,2.0,0,0,3,8,1360,0,98116,703000,0.6666666666666666,680.0
2461,3,2.0,1.0,0,0,4,7,1320,0,98023,262000,0.6666666666666666,1320.0
2462,3,2.0,1.0,0,0,3,7,1210,0,98045,353000,0.6666666666666666,1210.0
2463,4,2.0,2.0,0,0,3,8,1940,0,98052,500000,0.5,970.0
2464,4,2.0,2.0,0,4,3,9,2020,1140,98116,1280000,0.5,1010.0
2465,4,2.0,2.0,0,0,3,8,1980,0,98042,332000,0.5,990.0
2466,4,2.0,1.0,0,0,4,9,1620,700,98008,824000,0.5,1620.0
2467,4,2.0,1.0,0,0,3,7,1660,0,98144,290000,0.5,1660.0
2468,3,2.0,2.0,0,2,3,9,1400,260,98109,700000,0.6666666666666666,700.0
2469,2,1.0,1.0,0,0,4,7,780,300,98107,550000,0.5,780.0
2470,2,1.0,2.0,0,0,4,7,1510,0,98133,549000,0.5,755.0
2471,4,2.0,1.0,0,2,4,9,2550,400,98004,1870000,0.5,2550.0
2472,4,2.0,2.0,0,0,3,9,3070,0,98007,858000,0.5,1535.0
2473,2,1.0,1.0,0,0,3,7,970,0,98133,345000,0.5,970.0
2474,4,2.0,2.0,0,0,3,8,2140,0,98022,340000,0.5,1070.0
2475,4,2.0,2.0,0,0,4,9,2570,0,98040,1220000,0.5,1285.0
2476,3,2.0,3.0,0,0,3,7,1260,0,98133,275000,0.6666666666666666,420.0
2477,3,1.0,1.0,0,0,3,7,1220,0,98008,405000,0.3333333333333333,1220.0
2478,3,2.0,2.0,0,0,5,7,1720,0,98155,432500,0.6666666666666666,860.0
2479,4,1.0,2.0,0,0,3,6,1320,820,98118,236500,0.25,660.0
2480,4,2.0,2.0,0,0,4,8,1420,0,98103,679000,0.5,710.0
2481,4,2.0,2.0,0,0,3,8,2060,0,98133,543000,0.5,1030.0
2482,3,1.0,1.0,0,0,3,7,990,330,98178,294000,0.3333333333333333,990.0
2483,3,2.0,1.0,0,0,4,7,1810,0,98058,340500,0.6666666666666666,1810.0
2484,4,2.0,2.0,0,0,3,9,2980,0,98006,1010000,0.5,1490.0
2485,2,2.0,1.0,0,0,3,8,1350,0,98052,335000,1.0,1350.0
2486,3,2.0,1.0,0,0,3,7,1540,0,98011,425000,0.6666666666666666,1540.0
2487,3,2.0,2.0,0,0,4,8,2510,0,98022,353000,0.6666666666666666,1255.0
2488,3,2.0,2.0,0,0,3,8,1670,0,98029,540000,0.6666666666666666,835.0
2489,5,4.0,2.0,0,0,3,9,2540,1150,98074,640000,0.8,1270.0
2490,3,1.0,1.0,0,0,3,8,1320,0,98028,339950,0.3333333333333333,1320.0
2491,3,2.0,1.0,0,0,2,7,980,530,98045,195000,0.6666666666666666,980.0
2492,3,2.0,1.0,0,0,2,7,980,530,98045,322000,0.6666666666666666,980.0
2493,4,2.0,1.0,0,0,3,8,1620,250,98005,660000,0.5,1620.0
2494,6,3.0,2.0,0,0,3,7,2400,0,98002,280000,0.5,1200.0
2495,6,3.0,2.0,0,0,3,7,2400,0,98002,300000,0.5,1200.0
2496,3,1.0,1.0,0,0,4,6,1170,0,98023,207500,0.3333333333333333,1170.0
2497,3,2.0,1.0,0,0,3,7,1190,0,98146,195000,0.6666666666666666,1190.0
2498,3,2.0,1.0,0,0,5,7,1160,920,98117,700000,0.6666666666666666,1160.0
2499,4,2.0,1.0,0,2,4,7,1460,690,98106,560000,0.5,1460.0
2500,3,2.0,1.0,0,0,5,7,1580,0,98126,260000,0.6666666666666666,1580.0
2501,3,2.0,1.0,0,0,5,7,1580,0,98126,575000,0.6666666666666666,1580.0
2502,3,2.0,2.0,0,0,3,8,1950,420,98072,475000,0.6666666666666666,975.0
2503,3,2.0,1.0,0,0,3,7,920,920,98118,285000,0.6666666666666666,920.0
2504,4,2.0,2.0,0,2,3,9,2660,0,98029,753888,0.5,1330.0
2505,3,2.0,2.0,0,0,3,9,2190,0,98029,650000,0.6666666666666666,1095.0
2506,3,2.0,2.0,0,0,4,7,1100,560,98117,620000,0.6666666666666666,550.0
2507,3,2.0,1.0,0,0,3,7,1300,480,98075,526000,0.6666666666666666,1300.0
2508,2,1.0,1.0,0,0,5,6,700,0,98056,155000,0.5,700.0
2509,4,2.0,1.0,0,0,3,7,1120,450,98011,342000,0.5,1120.0
2510,3,2.0,1.0,0,0,3,7,1220,0,98019,390000,0.6666666666666666,1220.0
2511,3,3.0,2.0,0,0,4,9,3000,150,98024,685000,1.0,1500.0
2512,4,2.0,2.0,0,0,3,7,2690,0,98053,608000,0.5,1345.0
2513,2,1.0,1.0,0,0,3,6,680,0,98168,179900,0.5,680.0
2514,6,3.0,2.0,0,2,5,9,2750,1000,98117,1250000,0.5,1375.0
2515,3,1.0,1.0,0,0,3,7,1010,0,98168,166000,0.3333333333333333,1010.0
2516,3,2.0,2.0,0,0,3,8,1410,300,98118,462000,0.6666666666666666,705.0
2517,4,2.0,2.0,0,0,3,8,2090,0,98029,545000,0.5,1045.0
2518,3,1.0,2.0,0,0,3,7,1560,0,98122,415000,0.3333333333333333,780.0
2519,3,2.0,2.0,0,0,3,7,1560,0,98038,269000,0.6666666666666666,780.0
2520,4,2.0,2.0,0,0,3,8,2570,0,98003,356500,0.5,1285.0
2521,3,1.0,1.0,0,0,4,6,1010,0,98198,225000,0.3333333333333333,1010.0
2522,2,1.0,1.0,0,0,4,6,1020,0,98002,175000,0.5,1020.0
2523,5,2.0,2.0,0,0,4,8,1710,0,98005,549000,0.4,855.0
2524,3,3.0,2.0,0,0,3,8,2300,0,98166,535000,1.0,1150.0
2525,4,2.0,1.0,0,0,3,8,1210,780,98027,627000,0.5,1210.0
2526,3,2.0,2.0,0,3,3,9,2730,0,98166,565000,0.6666666666666666,1365.0
2527,4,2.0,1.0,0,0,3,7,1060,1135,98103,392450,0.5,1060.0
2528,2,2.0,1.0,0,0,3,8,1560,0,98053,509000,1.0,1560.0
2529,3,2.0,1.0,0,0,3,7,1200,200,98117,340000,0.6666666666666666,1200.0
2530,3,2.0,1.0,0,0,3,7,1200,200,98117,537000,0.6666666666666666,1200.0
2531,4,3.0,2.0,0,0,3,10,3690,0,98075,865000,0.75,1845.0
2532,2,1.0,1.0,0,0,3,7,1140,0,98155,358000,0.5,1140.0
2533,4,2.0,2.0,0,0,5,7,1300,620,98116,595000,0.5,650.0
2534,4,2.0,2.0,0,0,3,9,2496,0,98052,661000,0.5,1248.0
2535,3,2.0,1.0,0,0,4,7,1680,600,98034,419950,0.6666666666666666,1680.0
2536,4,4.0,2.0,0,0,3,9,3200,0,98038,490000,1.0,1600.0
2537,2,1.0,1.0,0,0,3,7,880,0,98117,525000,0.5,880.0
2538,3,2.0,3.0,0,0,3,7,1320,0,98117,350000,0.6666666666666666,440.0
2539,3,2.0,2.0,0,0,3,9,2450,0,98072,552500,0.6666666666666666,1225.0
2540,3,1.0,1.0,0,0,4,6,1040,0,98023,210000,0.3333333333333333,1040.0
2541,3,2.0,2.0,0,0,3,9,2480,0,98042,390000,0.6666666666666666,1240.0
2542,5,2.0,2.0,0,0,3,7,1610,220,98155,336800,0.4,805.0
2543,3,2.0,2.0,0,0,3,7,1440,0,98053,465000,0.6666666666666666,720.0
2544,4,2.0,2.0,0,0,3,7,1580,0,98038,299900,0.5,790.0
2545,3,3.0,2.0,0,0,3,9,3230,0,98029,715000,1.0,1615.0
2546,4,2.0,1.0,0,0,3,7,1230,580,98042,235000,0.5,1230.0
2547,3,2.0,2.0,0,0,3,8,2495,0,98001,276000,0.6666666666666666,1247.5
2548,4,2.0,1.0,0,0,4,7,1180,560,98003,265000,0.5,1180.0
2549,3,2.0,1.0,0,2,4,6,840,840,98103,425000,0.6666666666666666,840.0
2550,4,2.0,2.0,0,0,3,8,2460,0,98092,313000,0.5,1230.0
2551,3,2.0,1.0,0,3,3,8,1720,1330,98177,715000,0.6666666666666666,1720.0
2552,3,2.0,2.0,0,0,3,7,1630,0,98001,265000,0.6666666666666666,815.0
2553,3,3.0,2.0,0,0,3,9,2460,0,98028,646000,1.0,1230.0
2554,3,1.0,1.0,0,0,3,7,1030,0,98146,175000,0.3333333333333333,1030.0
2555,3,2.0,1.0,0,3,4,10,2450,960,98003,649000,0.6666666666666666,2450.0
2556,3,3.0,1.0,0,0,4,7,1520,790,98199,785000,1.0,1520.0
2557,4,3.0,1.0,0,0,5,8,1260,1350,98122,890000,0.75,1260.0
2558,3,3.0,1.0,0,0,3,9,2330,0,98034,612000,1.0,2330.0
2559,4,2.0,2.0,0,0,3,8,2980,0,98023,330000,0.5,1490.0
2560,3,2.0,1.0,0,0,3,8,1790,0,98052,493000,0.6666666666666666,1790.0
2561,4,2.0,1.0,0,0,3,9,1470,1470,98112,1600000,0.5,1470.0
2562,4,3.0,1.0,0,4,5,10,2520,1380,98006,1620000,0.75,2520.0
2563,4,3.0,1.0,0,4,5,10,2520,1380,98006,1650000,0.75,2520.0
2564,3,2.0,2.0,0,0,3,7,1230,520,98122,499000,0.6666666666666666,615.0
2565,6,3.0,1.0,0,0,5,8,1550,1110,98006,603500,0.5,1550.0
2566,2,2.0,1.0,0,2,3,8,1280,300,98126,530000,1.0,1280.0
2567,5,2.0,1.0,0,0,4,8,1220,1130,98004,895000,0.4,1220.0
2568,4,2.0,1.0,0,0,4,7,1610,900,98023,267345,0.5,1610.0
2569,3,2.0,2.0,0,0,3,8,1480,0,98045,275000,0.6666666666666666,740.0
2570,3,2.0,1.0,0,0,3,7,1240,480,98019,439950,0.6666666666666666,1240.0
2571,3,2.0,2.0,0,0,4,7,1470,0,98029,455000,0.6666666666666666,735.0
2572,3,2.0,1.0,0,0,3,7,1250,290,98115,630000,0.6666666666666666,1250.0
2573,3,2.0,2.0,0,0,3,9,2820,0,98029,690000,0.6666666666666666,1410.0
2574,4,2.0,1.0,0,0,4,7,1250,0,98023,212000,0.5,1250.0
2575,4,2.0,1.0,0,0,4,7,1280,800,98030,231500,0.5,1280.0
2576,4,3.0,2.0,0,0,4,10,5180,0,98053,1240000,0.75,2590.0
2577,3,2.0,2.0,0,0,4,9,2860,0,98092,378500,0.6666666666666666,1430.0
2578,4,2.0,2.0,0,0,3,9,2710,0,98038,482000,0.5,1355.0
2579,2,1.0,1.0,0,0,3,7,1140,0,98103,695000,0.5,1140.0
2580,4,2.0,2.0,0,0,3,10,4070,0,98052,965000,0.5,2035.0
2581,3,2.0,1.0,0,0,4,8,1120,590,98199,675000,0.6666666666666666,1120.0
2582,3,2.0,1.0,0,0,3,7,1340,0,98034,387000,0.6666666666666666,1340.0
2583,4,3.0,2.0,0,0,3,8,2290,0,98058,347500,0.75,1145.0
2584,3,2.0,1.0,0,0,3,8,930,930,98166,385000,0.6666666666666666,930.0
2585,3,1.0,1.0,0,0,3,6,1080,0,98126,265000,0.3333333333333333,1080.0
2586,3,1.0,1.0,0,0,3,7,960,0,98115,406000,0.3333333333333333,960.0
2587,2,2.0,2.0,0,0,3,7,980,0,98014,134000,1.0,490.0
2588,3,1.0,2.0,0,0,5,7,1300,200,98103,415000,0.3333333333333333,650.0
2589,3,2.0,1.0,0,0,3,7,1440,0,98034,375000,0.6666666666666666,1440.0
2590,4,2.0,2.0,0,0,3,8,2580,0,98074,620000,0.5,1290.0
2591,5,2.0,2.0,0,0,3,7,2070,0,98038,337500,0.4,1035.0
2592,3,2.0,1.0,0,0,4,7,1260,620,98005,565000,0.6666666666666666,1260.0
2593,3,2.0,2.0,0,0,3,7,2420,0,98045,399500,0.6666666666666666,1210.0
2594,2,2.0,2.0,0,0,3,8,1890,0,98004,1070000,1.0,945.0
